id,condition,type,product,store,online_shopping_1,online_shopping_2,online_shopping_3,popular_products_1,popular_products_2,popular_products_3,popular_products_4,popular_products_5,popular_products_6,attitude_1,attitude_2,attitude_3,attitude_4,attitude_5,attitude_6,attitude_7,attitude_8,attitude_9,store_familiarity_1,store_familiarity_2,store_familiarity_3,fomo_1,fomo_2,fomo_3,fomo_4,fomo_5,fomo_6,fomo_7,fomo_8,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,insta_attitude_1,insta_attitude_2,insta_attitude_3,insta_attitude_4,insta_attitude_5,insta_attitude_6,participation_1,participation_2,participation_3,participation_4,participation_5,participation_6,age,gender,race,education,income
2015,no priming,utilitarian,wall clock,The Home Depot,5,4,5,5,6,5,6,6,6,5,4,6,4,4,4,5,5,4,4,4,4,1,4,4,4,5,4,4,4,3,4,4,4,4,3,3,5,4,3,4,4,4,5,3,5,3,5,18,Female,Mixed,High school,"10,000 USD - 49,999 USD"
1343,priming,hedonic,wall clock,IKEA,6,7,5,6,6,7,5,6,6,6,7,6,6,7,7,5,5,7,3,4,3,4,4,2,2,2,2,4,4,6,5,4,5,4,4,3,3,3,2,4,2,3,4,3,4,2,3,25,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
3505,no priming,hedonic,wall clock,IKEA,2,3,4,4,5,4,4,3,5,5,4,6,5,5,5,4,5,5,7,1,4,4,6,4,4,6,6,5,5,5,5,4,4,5,4,6,4,5,5,5,7,3,4,3,3,3,4,21,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1424,priming,utilitarian,wall clock,IKEA,2,2,2,2,6,6,7,7,6,3,4,5,4,6,6,6,3,6,2,2,2,1,1,2,2,2,1,1,2,5,5,6,5,5,5,2,6,3,1,5,2,3,2,2,2,5,3,33,Male,Black or African American,High school,"10,000 USD - 49,999 USD"
1377,priming,hedonic,wall clock,IKEA,5,6,5,4,4,3,4,4,4,3,2,3,4,5,5,4,2,5,5,1,3,1,1,1,1,1,1,4,1,6,6,3,4,4,6,1,5,1,1,4,2,1,1,1,1,1,1,22,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
4848,no priming,hedonic,wall clock,IKEA,1,1,2,4,4,2,3,3,3,4,5,1,5,4,2,4,6,3,4,4,4,3,3,3,4,5,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,31,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
2518,priming,utilitarian,wall clock,The Home Depot,2,5,4,6,5,5,4,6,4,4,4,6,6,5,5,4,3,5,3,4,4,4,4,4,7,2,2,2,2,2,3,3,2,3,3,4,5,5,2,5,6,2,2,3,3,1,3,24,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
1645,no priming,utilitarian,wall clock,IKEA,6,5,5,5,6,6,6,6,6,4,7,6,6,3,6,6,5,2,7,7,7,5,5,6,7,2,2,2,6,5,5,5,5,6,6,5,5,5,6,5,6,2,2,1,1,5,5,28,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1992,priming,utilitarian,wall clock,IKEA,4,3,3,2,4,5,1,7,3,5,2,5,4,4,3,5,3,4,2,3,4,1,5,4,5,1,7,1,5,3,3,3,5,1,4,5,5,3,5,3,5,6,3,5,1,2,4,28,Male,Hispanic,High school,"10,000 USD - 49,999 USD"
4533,priming,hedonic,wall clock,The Home Depot,4,5,5,6,5,5,5,5,5,1,1,2,5,2,7,4,2,1,7,7,5,4,6,6,6,4,2,2,2,3,4,2,2,7,5,6,4,6,4,4,4,6,1,1,3,6,6,32,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
4853,no priming,hedonic,wall clock,IKEA,4,5,6,6,5,6,6,5,5,3,3,4,4,4,3,3,3,3,7,7,7,2,4,4,4,3,2,2,2,4,4,4,4,4,4,4,4,5,3,6,4,4,1,4,4,6,5,19,Female,Mixed,High school,"10,000 USD - 49,999 USD"
2163,no priming,hedonic,wall clock,IKEA,7,6,7,6,5,5,3,2,4,7,7,7,5,2,4,6,7,7,7,6,6,5,5,5,6,6,6,6,6,3,4,5,2,5,3,4,4,5,6,5,6,2,5,1,4,3,1,26,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
3338,no priming,hedonic,wall clock,The Home Depot,7,6,7,3,4,5,2,2,2,5,3,4,4,5,5,4,4,6,5,5,5,2,6,2,4,2,2,4,4,2,4,4,5,3,2,6,4,6,5,6,4,4,2,3,5,4,5,21,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1017,no priming,utilitarian,wall clock,IKEA,2,2,3,1,4,1,1,1,1,4,4,4,4,4,4,4,4,4,7,1,1,2,4,2,2,2,2,2,2,1,1,1,1,1,1,6,4,6,1,6,2,1,1,1,6,1,1,18,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
4413,no priming,hedonic,wall clock,The Home Depot,5,5,5,4,5,3,4,3,3,4,4,4,2,5,5,4,1,5,7,7,7,4,3,3,5,1,1,1,1,4,5,5,5,5,4,5,4,5,1,5,6,3,2,3,4,5,4,31,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
2131,no priming,hedonic,wall clock,The Home Depot,7,7,7,7,7,7,7,7,6,2,1,4,4,4,1,4,1,4,1,1,1,5,5,4,1,6,4,4,7,4,4,5,5,5,4,5,7,6,7,5,7,1,1,1,1,1,1,29,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1838,no priming,hedonic,wall clock,IKEA,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,5,6,4,5,2,2,2,2,4,4,4,5,3,4,5,4,5,4,5,6,3,3,4,5,3,3,23,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
2063,priming,utilitarian,wall clock,The Home Depot,6,5,5,4,3,3,4,5,4,7,7,7,5,7,4,7,7,4,7,6,7,2,6,4,3,2,2,4,4,2,5,3,4,3,4,7,7,7,4,7,7,5,1,6,5,5,4,19,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
4509,priming,utilitarian,wall clock,The Home Depot,1,2,1,7,7,3,7,1,1,7,4,6,6,4,4,2,7,4,7,7,7,1,1,1,3,6,7,3,2,6,7,4,5,5,5,7,7,7,7,7,7,1,1,1,1,6,1,19,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1680,no priming,hedonic,wall clock,The Home Depot,5,6,3,5,5,6,5,5,6,3,2,4,3,3,3,5,2,3,5,3,3,5,6,1,5,2,2,1,1,2,5,2,2,1,2,6,5,6,6,5,6,1,1,1,1,2,1,18,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
2705,priming,utilitarian,wall clock,IKEA,5,6,5,7,5,4,4,5,4,5,1,7,2,7,1,7,7,7,1,1,1,7,6,3,3,6,7,6,6,5,5,5,7,5,7,5,6,5,7,6,6,1,4,1,6,6,1,26,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
2823,priming,hedonic,wall clock,IKEA,5,5,5,4,5,5,4,5,5,7,4,4,4,7,7,7,4,7,4,4,4,2,2,2,2,2,2,2,2,4,6,6,4,7,6,5,6,5,2,5,2,1,1,1,1,1,6,26,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
1844,no priming,hedonic,wall clock,IKEA,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,5,6,7,5,6,2,2,5,5,1,1,6,2,5,5,5,5,5,5,6,6,6,6,6,6,3,2,5,2,3,5,19,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
4953,priming,hedonic,wall clock,The Home Depot,5,5,5,5,5,3,3,3,2,3,3,3,3,4,5,4,1,5,5,6,6,6,6,3,6,6,6,1,5,3,3,2,2,2,3,5,4,5,5,5,5,2,4,2,4,3,4,19,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
1780,priming,utilitarian,wall clock,IKEA,4,6,6,4,4,5,3,2,3,4,1,7,1,1,3,1,7,1,7,7,7,1,6,6,6,3,3,3,3,3,3,3,6,2,5,2,4,3,2,2,2,1,1,1,1,1,1,33,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
4955,priming,hedonic,wall clock,IKEA,4,7,5,4,6,5,2,2,2,4,4,4,4,4,4,4,4,4,7,7,7,6,2,4,6,4,4,6,6,4,6,4,7,1,5,7,6,7,7,7,6,1,1,1,1,1,1,28,Female,-99,High school,"10,000 USD - 49,999 USD"
1706,priming,utilitarian,wall clock,The Home Depot,6,4,6,3,2,3,1,6,5,5,3,5,5,3,6,3,5,2,3,2,4,7,6,7,1,3,2,3,3,6,5,5,5,5,5,4,5,6,5,5,6,5,3,4,3,4,4,25,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
1408,priming,hedonic,wall clock,The Home Depot,6,6,6,5,5,5,5,6,5,5,5,5,5,5,5,6,5,6,7,7,7,6,1,3,3,3,3,6,6,3,4,3,4,4,4,5,4,4,2,3,5,2,2,2,2,4,2,18,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
2008,no priming,hedonic,wall clock,IKEA,6,5,7,4,4,5,4,4,4,6,6,7,7,6,5,4,7,5,4,4,4,4,6,4,4,2,2,2,2,4,5,5,5,4,5,5,6,6,4,5,5,2,1,2,4,2,5,32,Female,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
4349,no priming,hedonic,wall clock,The Home Depot,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,5,5,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,-99,1,33,Female,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
1923,no priming,hedonic,wall clock,The Home Depot,4,4,4,4,4,4,4,4,4,3,2,6,4,4,4,4,2,5,5,3,5,3,3,3,3,3,1,1,1,3,4,4,4,4,4,1,2,1,1,2,1,2,2,2,1,3,1,23,Male,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
3539,no priming,utilitarian,wall clock,IKEA,7,7,7,4,5,4,4,3,3,5,5,6,5,4,4,5,5,5,6,6,6,3,5,5,5,3,3,7,6,3,4,4,3,3,3,5,4,6,5,5,6,3,3,3,4,3,3,24,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
2236,no priming,utilitarian,wall clock,The Home Depot,6,6,4,5,5,5,4,4,4,6,5,7,4,4,4,4,5,5,7,5,5,1,1,1,3,1,4,4,4,4,2,5,4,3,1,6,5,7,4,5,6,2,2,2,4,3,3,33,Male,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
3906,priming,hedonic,wall clock,IKEA,7,6,7,5,5,4,5,4,5,6,5,7,4,6,6,6,3,6,5,5,5,4,1,5,5,2,2,7,5,4,5,4,5,4,5,6,3,6,6,5,5,4,2,3,4,4,5,30,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
3435,priming,utilitarian,wall clock,IKEA,1,6,1,7,7,3,2,5,2,5,3,7,5,4,4,4,6,6,7,5,3,1,7,7,5,1,1,1,1,1,1,2,1,3,1,1,4,4,2,1,2,3,1,4,5,4,5,24,Male,Asian,Master's degree,"10,000 USD - 49,999 USD"
1680,no priming,utilitarian,wall clock,The Home Depot,7,7,7,2,5,2,4,1,3,6,4,5,5,7,7,5,2,5,7,5,6,3,6,7,1,1,1,7,5,5,6,7,3,3,5,6,7,5,5,7,6,2,2,3,5,4,3,28,Female,Asian,Master's degree,"10,000 USD - 49,999 USD"
1472,priming,hedonic,wall clock,IKEA,4,6,5,5,5,4,3,3,3,3,3,5,6,6,5,5,4,5,6,1,2,5,3,3,5,2,5,3,3,2,5,3,2,3,2,3,4,3,5,6,5,2,2,2,2,5,2,24,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
1808,priming,utilitarian,wall clock,The Home Depot,6,6,6,5,5,4,4,4,5,5,4,7,7,5,5,5,4,4,7,5,6,6,6,6,7,2,5,6,6,4,4,5,3,5,5,7,6,7,5,7,6,5,3,3,6,4,6,29,Male,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
4156,no priming,utilitarian,wall clock,The Home Depot,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,5,5,5,3,3,1,3,7,7,7,7,7,7,7,7,7,6,7,7,6,6,6,6,6,6,35,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1522,no priming,utilitarian,wall clock,IKEA,5,6,5,4,4,1,4,4,4,4,4,7,4,6,4,6,7,6,7,7,7,2,2,5,5,6,6,2,2,4,5,4,6,4,5,5,5,5,6,4,4,2,2,1,4,3,2,28,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1526,priming,utilitarian,wall clock,IKEA,7,7,7,3,5,1,5,5,4,7,4,7,4,4,4,6,7,4,7,5,7,3,6,1,1,1,1,1,1,2,3,1,5,1,1,5,6,6,6,5,3,6,3,6,6,6,5,22,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
1449,priming,hedonic,wall clock,IKEA,4,4,4,4,4,4,4,4,4,2,6,-99,2,3,2,4,3,3,7,7,7,6,3,6,3,2,6,3,4,4,4,4,4,4,4,4,1,4,7,4,7,3,3,3,4,4,3,26,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1172,no priming,utilitarian,wall clock,The Home Depot,3,6,6,4,5,3,3,3,3,5,5,5,4,5,5,5,6,5,7,7,6,1,3,3,5,3,3,5,5,5,5,4,3,3,5,2,4,2,2,2,2,1,1,1,3,3,1,20,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3751,priming,utilitarian,wall clock,The Home Depot,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,5,6,2,4,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,2,2,3,2,3,3,2,23,Female,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
3797,priming,hedonic,wall clock,The Home Depot,6,5,5,5,5,6,4,6,7,4,5,6,4,6,5,4,5,5,5,6,4,6,4,3,5,7,7,5,7,6,5,6,5,7,5,4,6,5,5,5,7,5,4,6,3,5,4,35,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
4786,no priming,utilitarian,wall clock,The Home Depot,6,4,6,4,6,4,5,4,4,6,4,7,4,6,5,4,5,5,7,7,7,4,5,4,4,3,3,5,5,4,4,3,5,3,4,5,5,5,5,5,7,4,3,3,3,4,5,31,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1134,no priming,utilitarian,wall clock,IKEA,6,5,5,2,4,4,6,2,2,6,5,6,3,3,3,7,3,3,5,5,5,1,3,6,6,1,1,1,1,4,6,5,6,5,3,5,4,6,4,5,6,4,5,1,3,5,4,27,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3730,priming,utilitarian,wall clock,IKEA,2,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,6,6,6,2,7,7,7,2,2,2,3,3,3,4,4,4,4,5,4,4,3,5,5,4,3,3,5,4,4,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
4468,priming,utilitarian,wall clock,IKEA,5,6,6,6,6,5,5,6,6,5,5,6,6,6,6,6,6,5,4,6,5,2,4,6,6,7,7,2,2,6,5,6,3,6,5,6,5,5,2,6,3,4,6,5,4,6,4,32,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1241,priming,utilitarian,wall clock,IKEA,6,6,6,6,6,4,4,5,4,4,3,5,4,3,3,3,5,4,7,7,7,5,6,5,1,5,4,4,4,4,5,4,5,5,5,5,6,5,6,6,5,5,4,1,6,5,3,27,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3386,priming,hedonic,wall clock,The Home Depot,6,7,6,6,6,6,5,4,4,5,5,6,3,5,6,5,5,6,4,4,5,4,3,6,3,3,3,4,4,4,4,4,3,5,3,6,6,6,6,5,5,2,4,3,5,4,3,30,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2828,no priming,utilitarian,wall clock,IKEA,6,6,5,5,4,4,5,4,4,4,2,7,2,3,2,4,5,4,6,5,5,4,5,4,5,2,2,2,1,4,5,3,4,3,5,1,4,1,2,6,5,4,1,1,4,2,4,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1272,priming,hedonic,wall clock,IKEA,4,3,5,3,5,4,6,4,3,4,3,5,6,3,6,5,5,2,3,4,1,6,7,3,6,1,7,6,6,2,5,5,7,6,7,6,6,7,5,7,7,4,6,6,6,6,1,21,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3613,no priming,utilitarian,wall clock,The Home Depot,7,7,7,1,2,1,1,2,2,7,3,7,1,7,6,5,6,6,7,7,7,3,1,1,1,3,3,7,7,5,3,3,4,5,5,6,7,7,7,7,7,5,1,2,6,5,5,27,Female,Mixed,Some college but no degree,"10,000 USD - 49,999 USD"
1545,no priming,utilitarian,wall clock,IKEA,2,1,4,6,5,4,3,7,5,5,3,5,3,3,4,1,3,4,1,4,2,5,2,1,3,5,2,3,6,5,3,6,7,4,1,5,3,7,6,2,4,1,6,3,5,2,4,31,Female,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
3187,priming,hedonic,wall clock,The Home Depot,1,1,4,4,5,3,3,4,3,4,5,7,5,4,5,4,5,5,7,7,7,1,1,4,1,1,1,1,1,4,7,2,7,1,4,3,5,5,1,4,2,6,6,1,6,6,6,20,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
4231,priming,hedonic,wall clock,The Home Depot,2,1,4,3,3,4,4,5,3,5,6,5,4,5,7,5,5,5,4,5,5,2,4,2,5,4,4,1,4,3,3,4,4,2,3,5,4,4,2,2,2,2,5,5,4,2,6,28,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
4754,priming,hedonic,wall clock,The Home Depot,3,5,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,7,7,7,1,3,1,2,2,2,2,2,1,1,2,2,2,2,3,1,6,2,3,1,1,1,1,2,1,1,34,Male,-99,Some college but no degree,"10,000 USD - 49,999 USD"
4447,priming,hedonic,wall clock,IKEA,6,6,4,6,6,7,7,7,5,2,4,3,4,5,5,2,2,3,1,2,4,2,3,1,4,6,5,7,5,4,5,6,6,2,5,7,4,5,7,6,6,3,2,3,5,5,6,20,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2573,no priming,hedonic,wall clock,The Home Depot,3,5,5,2,2,3,3,3,2,2,2,2,5,6,4,6,3,6,7,5,6,1,7,6,5,3,3,7,7,3,5,3,5,3,5,2,5,2,2,4,5,2,3,2,5,2,4,32,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1481,no priming,utilitarian,wall clock,The Home Depot,7,6,7,2,2,3,2,2,1,2,2,2,2,2,2,3,2,3,3,3,2,5,5,5,5,5,5,5,5,3,4,3,5,3,4,3,2,2,1,2,1,5,5,5,4,2,5,30,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
4742,no priming,utilitarian,wall clock,The Home Depot,7,7,7,4,6,4,5,4,7,6,5,7,6,6,5,5,7,5,6,6,6,6,4,6,7,5,4,4,4,4,4,4,4,6,6,5,5,6,5,6,6,1,6,6,6,6,6,24,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3932,no priming,utilitarian,wall clock,IKEA,4,3,3,6,7,5,5,5,5,3,6,7,4,4,4,5,5,5,1,3,3,2,6,5,6,2,6,6,6,5,5,5,4,5,7,6,4,5,6,5,6,1,1,2,6,5,2,19,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
4187,no priming,utilitarian,wall clock,IKEA,5,5,5,5,4,4,5,4,4,4,4,5,4,4,4,5,4,4,5,5,4,4,6,6,4,1,3,3,3,3,4,4,4,3,4,5,3,5,2,4,4,6,6,6,6,5,5,30,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
1137,no priming,hedonic,wall clock,The Home Depot,5,7,7,6,4,4,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,3,4,4,6,3,3,6,4,5,5,6,5,4,5,7,5,4,3,6,7,4,4,3,4,5,6,27,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3338,priming,utilitarian,wall clock,IKEA,6,7,5,7,5,6,3,4,5,4,2,5,4,2,4,5,-99,3,6,2,5,3,1,4,3,6,5,1,1,2,1,3,3,7,4,7,4,6,4,1,6,1,2,1,3,4,2,19,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1657,priming,hedonic,wall clock,The Home Depot,7,7,7,4,5,4,4,5,5,2,3,4,3,6,4,4,2,5,6,6,5,6,1,3,4,1,1,3,1,2,4,3,5,5,3,2,6,2,2,5,1,3,3,1,2,4,2,29,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1938,no priming,hedonic,wall clock,The Home Depot,6,6,6,6,6,6,6,6,6,4,3,4,4,4,5,2,2,3,6,6,5,5,1,5,1,1,1,1,1,4,4,3,5,4,4,3,3,4,3,4,4,2,2,5,5,3,5,20,Female,Mixed,Some college but no degree,"10,000 USD - 49,999 USD"
2804,priming,hedonic,wall clock,IKEA,5,5,5,5,5,4,3,4,4,3,3,3,5,4,5,4,5,5,5,5,5,3,5,5,4,3,3,5,5,2,3,3,3,5,5,5,5,5,2,5,3,2,1,1,3,4,3,31,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
4807,priming,utilitarian,wall clock,IKEA,2,2,2,5,5,4,4,4,6,5,5,6,3,4,4,6,6,6,6,6,6,2,2,2,6,2,2,2,2,6,2,2,3,6,7,2,3,2,1,3,2,2,2,2,3,2,2,32,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3480,priming,hedonic,wall clock,The Home Depot,7,7,7,4,7,7,6,7,6,5,5,7,7,7,6,5,5,5,7,7,7,3,2,6,5,1,1,1,1,6,6,5,6,5,6,7,7,7,3,7,7,2,1,4,4,4,3,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1416,priming,hedonic,wall clock,IKEA,5,6,6,4,4,3,4,5,5,3,2,6,4,5,4,4,1,5,6,5,6,3,6,1,1,2,1,1,1,2,2,2,1,2,1,3,4,4,1,3,5,2,2,1,3,3,3,21,Male,Mixed,Some college but no degree,"10,000 USD - 49,999 USD"
1181,priming,hedonic,wall clock,IKEA,5,5,5,5,4,3,4,2,4,2,1,4,4,2,3,3,4,2,5,3,3,4,4,3,2,2,2,2,2,2,4,3,4,3,3,6,4,5,4,5,5,3,2,4,5,4,4,19,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2934,no priming,utilitarian,wall clock,The Home Depot,5,5,5,2,4,2,1,3,1,5,3,7,5,3,3,3,4,2,6,6,7,1,2,5,4,1,3,1,2,5,6,6,5,6,4,5,7,5,6,5,6,2,3,5,5,6,5,31,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2058,no priming,hedonic,wall clock,IKEA,5,6,6,5,5,6,6,6,5,6,4,7,5,6,5,5,4,7,6,5,5,4,3,6,6,4,4,6,4,3,3,5,5,4,4,6,6,5,2,5,6,2,5,2,5,5,2,30,Male,Asian,Some college but no degree,"10,000 USD - 49,999 USD"
4800,priming,utilitarian,wall clock,IKEA,5,5,5,3,4,4,2,5,5,3,3,5,4,4,5,3,5,5,6,6,6,4,5,4,2,2,2,2,2,4,5,4,4,4,3,5,4,4,4,6,5,2,2,1,2,5,2,25,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1171,priming,utilitarian,wall clock,The Home Depot,4,4,5,4,4,4,4,4,4,6,4,6,4,6,4,3,5,6,7,7,7,2,5,5,5,3,3,3,3,4,4,4,4,4,4,3,4,2,3,2,3,4,3,4,4,4,4,28,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1982,priming,utilitarian,wall clock,The Home Depot,3,7,5,2,6,2,5,6,5,5,5,7,6,6,4,5,6,5,6,6,4,3,1,5,3,1,1,5,2,6,5,5,4,5,5,5,6,6,5,4,7,4,1,4,3,5,4,30,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2029,no priming,utilitarian,wall clock,The Home Depot,5,6,5,1,6,2,1,2,1,4,4,6,6,6,3,4,4,6,6,6,5,1,1,4,2,1,1,5,2,1,2,2,1,1,2,3,2,3,5,3,4,2,2,3,3,3,1,24,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1133,priming,utilitarian,wall clock,IKEA,5,5,5,6,6,5,5,5,5,6,4,6,6,5,5,5,5,6,6,5,5,1,6,4,4,1,4,4,4,5,7,5,6,5,6,6,6,5,3,6,6,4,1,5,6,6,6,25,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2332,priming,utilitarian,wall clock,IKEA,7,6,7,5,6,5,6,6,6,1,1,6,4,3,1,2,4,4,7,5,6,3,6,6,5,5,5,6,6,5,5,4,5,2,4,7,7,7,7,7,7,2,6,4,5,3,5,24,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
4931,no priming,utilitarian,wall clock,IKEA,7,7,5,5,5,4,4,4,4,1,1,1,7,7,1,1,1,7,7,7,7,6,4,6,6,2,2,2,6,1,5,1,4,1,1,2,4,2,2,2,3,6,1,1,1,6,6,29,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1370,priming,hedonic,wall clock,The Home Depot,6,6,6,6,6,6,6,2,6,1,1,3,2,1,1,1,1,1,4,3,4,3,3,3,3,1,1,5,2,1,3,4,2,6,3,3,2,2,3,1,1,2,2,2,3,3,3,28,Male,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
3246,no priming,utilitarian,wall clock,The Home Depot,5,3,2,5,4,1,5,2,2,4,5,4,5,4,3,3,4,3,7,3,6,3,7,3,1,3,1,5,5,2,2,3,3,1,3,5,5,6,5,6,6,3,2,3,2,2,3,21,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
3986,no priming,hedonic,wall clock,IKEA,4,5,4,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,2,2,2,3,1,1,4,4,3,3,3,2,3,3,1,4,1,1,3,1,2,2,2,2,2,2,27,Male,Mixed,Some college but no degree,"10,000 USD - 49,999 USD"
3975,priming,utilitarian,wall clock,The Home Depot,3,6,3,3,7,7,4,4,3,7,4,7,3,5,5,5,7,5,7,7,7,4,1,3,2,1,1,4,1,1,2,3,4,5,1,1,3,1,1,1,3,6,3,5,3,5,1,28,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1886,no priming,hedonic,wall clock,IKEA,6,5,6,6,5,4,5,6,5,4,3,6,4,4,4,5,4,4,6,5,5,3,6,3,6,2,2,6,3,3,3,4,3,2,3,5,4,4,3,3,4,3,2,2,4,3,2,32,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
2848,priming,utilitarian,wall clock,IKEA,7,7,7,7,6,4,3,3,5,5,4,7,4,5,4,4,5,5,5,4,5,6,7,6,7,6,6,6,6,3,4,3,5,3,3,5,6,5,5,4,7,3,2,4,4,4,5,23,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
1498,no priming,hedonic,wall clock,The Home Depot,5,7,5,2,2,5,2,1,1,1,1,5,4,1,1,1,2,1,7,7,7,1,6,1,2,2,2,2,2,1,1,1,2,1,2,1,4,1,1,3,1,6,3,4,5,3,4,28,Male,Mixed,Some college but no degree,"10,000 USD - 49,999 USD"
1741,no priming,hedonic,wall clock,The Home Depot,7,7,7,6,6,2,2,3,3,2,1,7,7,3,3,7,7,4,7,7,7,1,7,4,7,7,7,7,7,3,6,5,2,2,6,7,7,7,6,7,7,2,2,1,6,4,4,18,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
